freq,z,temp
5218353.33603,2.97152,18.528
5218384.29337,2.97041,18.536
5218437.02380,2.96932,18.528
5218500.70157,2.96823,18.528
5218532.54052,2.96713,18.522
5218623.02544,2.96604,18.520
5218668.26799,2.96495,18.520
5218728.14221,2.96386,18.520
5218758.08050,2.96275,18.530
5218773.04856,2.96166,18.536
5218817.84511,2.96057,18.549
5218840.24343,2.95948,18.538
5218888.75512,2.95838,18.538
5218913.01102,2.95729,18.549
5218925.14011,2.95618,18.555
5218968.45645,2.95509,18.547
5219027.42717,2.95400,18.547
5219056.91259,2.95291,18.541
5219071.65533,2.95182,18.547
5219116.33922,2.95072,18.552
5219153.34395,2.94963,18.552
5219209.10038,2.94852,18.557
5219259.62729,2.94743,18.557
5219299.55355,2.94634,18.557
5219356.76961,2.94525,18.568
5219422.69021,2.94416,18.576
5219455.65057,2.94307,18.557
5219472.13192,2.94195,18.552
5219522.51196,2.94086,18.552
5219547.70203,2.93977,18.538
5219560.29709,2.93868,18.528
5219636.33207,2.93759,18.533
5219674.34963,2.93650,18.530
5219693.35846,2.93541,18.528
5219745.00450,2.93429,18.522
5219770.82644,2.93320,18.522
5219858.30285,2.93211,18.525
5219902.04114,2.93102,18.525
5219961.22283,2.92993,18.525
5219990.81374,2.92884,18.530
5220042.92173,2.92775,18.522
5220106.22983,2.92663,18.503
5220137.88280,2.92554,18.506
5220191.02182,2.92445,18.511
5220254.90389,2.92336,18.509
5220249.53248,2.92227,18.509
5220321.41218,2.92118,18.517
5220320.10035,2.92007,18.517
5220356.69618,2.91897,18.528
5220412.30665,2.91788,18.522
5220440.11193,2.91679,18.528
5220454.01460,2.91570,18.528
5220498.27846,2.91461,18.541
5220520.41043,2.91352,18.530
5220568.79011,2.91241,18.530
5220630.29134,2.91132,18.530
5220661.04202,2.91022,18.517
5220713.67029,2.90913,18.533
5220777.29699,2.90804,18.547
5220809.11040,2.90695,18.549
5220899.64215,2.90586,18.560
5220944.90929,2.90475,18.576
5220981.96605,2.90366,18.574
5221023.38267,2.90256,18.568
5221058.51533,2.90147,18.571
5221076.08170,2.90038,18.587
5221145.06559,2.89929,18.571
5221156.67059,2.89818,18.565
5221199.78444,2.89709,18.552
5221263.42229,2.89600,18.574
5221290.41330,2.89491,18.568
5221341.22134,2.89381,18.571
5221366.62541,2.89272,18.579
5221416.63998,2.89163,18.579
5221478.96100,2.89052,18.582
5221514.88876,2.88943,18.579
5221565.39681,2.88834,18.582
5221632.73177,2.88725,18.563
5221703.71182,2.88616,18.565
5221739.20192,2.88506,18.563
5221794.25952,2.88397,18.552
5221821.78955,2.88286,18.544
5221872.80631,2.88177,18.563
5221898.31475,2.88068,18.565
5221948.38150,2.87959,18.563
5221973.41492,2.87850,18.544
5221985.93166,2.87741,18.555
5222029.50373,2.87629,18.552
5222051.28862,2.87520,18.560
5222062.18109,2.87411,18.547
5222142.25236,2.87302,18.544
5222144.97556,2.87193,18.538
5222220.96217,2.87084,18.544
5222258.95563,2.86974,18.563
5222352.57853,2.86863,18.560
5222399.38889,2.86754,18.587
5222460.10661,2.86645,18.587
5222490.46554,2.86536,18.592
5222505.64503,2.86427,18.587
5222587.85981,2.86318,18.592
5222591.65477,2.86209,18.590
5222668.17846,2.86097,18.590
5222706.43919,2.85988,18.584
5222725.56960,2.85879,18.584
5222772.44732,2.85770,18.576
5222810.13174,2.85661,18.582
5222828.97399,2.85552,18.563
5222898.83545,2.85440,18.571
5222910.63844,2.85331,18.555
5222939.66655,2.85222,18.547
5223005.67905,2.85113,18.549
5223080.70663,2.85004,18.536
5223113.51174,2.84895,18.547
5223167.22683,2.84786,18.547
5223236.10691,2.84674,18.549
5223270.54581,2.84565,18.541
5223320.36904,2.84456,18.547
5223387.30197,2.84347,18.555
5223416.05974,2.84238,18.555
5223472.45993,2.84129,18.547
5223495.95131,2.84020,18.549
5223549.71952,2.83909,18.560
5223576.60246,2.83799,18.568
5223627.35646,2.83690,18.571
5223652.73352,2.83581,18.571
5223665.42206,2.83472,18.563
5223671.76635,2.83363,18.541
5223749.56473,2.83252,18.522
5223788.46279,2.83143,18.509
5223807.91185,2.83034,18.487
5223892.32102,2.82924,18.487
5223934.52569,2.82815,18.482
5223992.94058,2.82706,18.476
5224059.46059,2.82597,18.476
5224055.40938,2.82486,18.474
5224128.00755,2.82377,18.482
5224164.30672,2.82268,18.476
5224219.76884,2.82159,18.460
5224284.87207,2.82049,18.457
5224317.42375,2.81940,18.463
5224371.01213,2.81831,18.463
5224397.80761,2.81720,18.468
5224411.20414,2.81611,18.487
5224455.21493,2.81502,18.503
5224477.22036,2.81393,18.514
5224562.90772,2.81283,18.544
5224605.75149,2.81174,18.541
5224664.48716,2.81063,18.552
5224707.80130,2.80954,18.549
5224766.83053,2.80845,18.555
5224833.65771,2.80736,18.552
5224904.38387,2.80627,18.544
5224939.74703,2.80518,18.549
5224957.42864,2.80408,18.555
5225003.58321,2.80297,18.552
5225064.03141,2.80188,18.560
5225131.56808,2.80079,18.560
5225169.98564,2.79970,18.563
5225189.19447,2.79861,18.565
5225236.11141,2.79752,18.549
5225259.57117,2.79640,18.541
5225308.61233,2.79531,18.525
5225333.13296,2.79422,18.533
5225382.70581,2.79313,18.538
5225444.86439,2.79204,18.555
5225475.94375,2.79095,18.549
5225528.79596,2.78986,18.549
5225555.22338,2.78874,18.547
5225605.74837,2.78765,18.555
5225668.38302,2.78656,18.563
5225699.70041,2.78547,18.568
5225789.98415,2.78438,18.549
5225797.81361,2.78329,18.547
5225839.04085,2.78220,18.538
5225897.02789,2.78108,18.536
5225963.33271,2.77999,18.552
5225996.48518,2.77890,18.552
5226013.06145,2.77781,18.549
5226058.72172,2.77672,18.536
5226081.55190,2.77563,18.520
5226130.28078,2.77452,18.506
5226154.64401,2.77343,18.501
5226204.19775,2.77233,18.506
5226266.28719,2.77124,18.511
5226334.70408,2.77015,18.501
5226368.91266,2.76906,18.501
5226423.32942,2.76797,18.503
5226450.53914,2.76686,18.511
5226515.22392,2.76576,18.517
5226584.93849,2.76467,18.506
5226657.10835,2.76358,18.509
5226693.19336,2.76249,18.511
5226748.54840,2.76140,18.511
5226780.81553,2.76031,18.514
5226834.26293,2.75920,18.517
5226860.98539,2.75811,18.525
5226874.34665,2.75701,18.528
5226913.80985,2.75592,18.530
5226975.44355,2.75483,18.533
5227001.73051,2.75374,18.541
5227056.77608,2.75265,18.544
5227084.30021,2.75154,18.536
5227135.37352,2.75045,18.530
5227198.28234,2.74936,18.528
5227229.73681,2.74826,18.536
5227282.77659,2.74717,18.552
5227346.66864,2.74608,18.555
5227378.61602,2.74497,18.555
5227431.90096,2.74388,18.565
5227495.91560,2.74279,18.574
5227527.92298,2.74170,18.574
5227543.92670,2.74061,18.587
5227589.30069,2.73951,18.579
5227649.30024,2.73842,18.579
5227679.30137,2.73731,18.582
5227731.67278,2.73622,18.582
5227757.85854,2.73513,18.582
5227808.26395,2.73404,18.582
5227833.46670,2.73295,18.587
5227920.81233,2.73185,18.584
5227964.48523,2.73076,18.576
5227986.32303,2.72965,18.582
5228071.92527,2.72856,18.590
5228152.09858,2.72747,18.587
5228192.18532,2.72638,18.582
5228249.60084,2.72529,18.568
5228291.77931,2.72420,18.576
5228350.24201,2.72308,18.568
5228365.94186,2.72199,18.574
5228424.63455,2.72090,18.584
5228477.88242,2.71981,18.576
5228517.97705,2.71872,18.576
5228538.02441,2.71763,18.576
5228548.04811,2.71654,18.579
5228590.43340,2.71542,18.590
5228648.93728,2.71433,18.592
5228682.71923,2.71324,18.587
5228732.45239,2.71215,18.576
5228757.31903,2.71106,18.571
5228807.12449,2.70997,18.563
5228836.49894,2.70885,18.568
5228925.86948,2.70776,18.568
5228970.55484,2.70667,18.565
5229030.26968,2.70558,18.560
5229060.12716,2.70449,18.560
5229112.42804,2.70340,18.549
5229138.57853,2.70231,18.544
5229189.02725,2.70120,18.536
5229251.56283,2.70010,18.530
5229282.83069,2.69901,18.514
5229298.46465,2.69792,18.495
5229343.65375,2.69683,18.498
5229366.24835,2.69574,18.501
5229414.91778,2.69465,18.509
5229476.62601,2.69354,18.503
5229507.47884,2.69245,18.509
5229560.27740,2.69135,18.495
5229586.67672,2.69026,18.495
5229674.56103,2.68917,18.498
5229755.87539,2.68808,18.487
5229833.90611,2.68697,18.495
5229872.92020,2.68588,18.498
5229905.71912,2.68479,18.511
5229946.19889,2.68370,18.520
5230003.81092,2.68260,18.514
5230032.61700,2.68151,18.517
5230084.39218,2.68042,18.514
5230123.57301,2.67931,18.506
5230167.24239,2.67822,18.498
5230151.70500,2.67713,18.509
5230231.91275,2.67604,18.503
5230258.78448,2.67494,18.503
5230285.45260,2.67385,18.511
5230336.16015,2.67274,18.520
5230361.51262,2.67165,18.520
5230374.18888,2.67056,18.525
5230417.89914,2.66947,18.511
5230514.49861,2.66838,18.511
5230562.79837,2.66728,18.501
5230628.73116,2.66619,18.484
5230657.28687,2.66510,18.511
5230713.34897,2.66399,18.520
5230774.34009,2.66290,18.528
5230809.24644,2.66181,18.525
5230864.01216,2.66072,18.530
5230891.39508,2.65963,18.517
5230942.45867,2.65853,18.517
5231005.36401,2.65742,18.522
5231036.81537,2.65633,18.520
5231052.54108,2.65524,18.517
5231097.77606,2.65415,18.509
5231157.76571,2.65306,18.511
5231225.13271,2.65197,18.517
5231258.81627,2.65087,18.514
5231313.03157,2.64976,18.525
5231377.56962,2.64867,18.536
5231409.83870,2.64758,18.522
5231500.71751,2.64649,18.522
5231546.15700,2.64540,18.530
5231606.24890,2.64431,18.549
5231636.29630,2.64319,18.557
5231688.69075,2.64210,18.565
5231714.88803,2.64101,18.568
5231765.35881,2.63992,18.560
5231827.96636,2.63883,18.568
5231821.89809,2.63774,18.568
5231893.66777,2.63665,18.576
5231892.12236,2.63553,18.576
5231941.77380,2.63444,18.576
5231966.59956,2.63335,18.571
5232040.76288,2.63226,18.563
5232053.46632,2.63117,18.568
5232084.19635,2.63008,18.563
5232187.29943,2.62899,18.574
5232238.85246,2.62787,18.571
5232302.05936,2.62678,18.563
5232375.32651,2.62569,18.552
5232407.66863,2.62460,18.547
5232465.50337,2.62351,18.557
5232490.12926,2.62242,18.563
5232506.73516,2.62131,18.549
5232589.84056,2.62022,18.541
5232631.39334,2.61912,18.536
5232652.16977,2.61803,18.549
5232699.93012,2.61694,18.560
5232761.18246,2.61585,18.557
5232791.80869,2.61476,18.563
5232807.12324,2.61365,18.555
5232852.15123,2.61256,18.563
5232874.66528,2.61147,18.563
5232960.72615,2.61037,18.557
5233041.12879,2.60928,18.552
5233081.33018,2.60819,18.560
5233176.17515,2.60710,18.547
5233223.59914,2.60599,18.538
5233247.30977,2.60490,18.530
5233333.96893,2.60381,18.536
5233339.92649,2.60271,18.555
5233380.27738,2.60162,18.563
5233437.82498,2.60053,18.552
5233466.60026,2.59942,18.549
5233518.41823,2.59833,18.541
5233581.69938,2.59724,18.533
5233613.34001,2.59615,18.530
5233629.16036,2.59506,18.522
5233674.50226,2.59396,18.514
5233734.54538,2.59287,18.520
5233764.56842,2.59176,18.520
5233779.57854,2.59067,18.511
5233837.27073,2.58958,18.525
5233866.11688,2.58849,18.528
5233917.91210,2.58740,18.533
5233981.24148,2.58631,18.538
5234087.65189,2.58519,18.533
5234140.85577,2.58410,18.522
5234167.45775,2.58301,18.517
5234218.19049,2.58192,18.509
5234247.78884,2.58083,18.517
5234299.96015,2.57974,18.511
5234363.41798,2.57865,18.514
5234428.34818,2.57753,18.517
5234427.61212,2.57644,18.506
5234464.67580,2.57535,18.509
5234520.57979,2.57426,18.514
5234585.96356,2.57317,18.522
5234656.02763,2.57208,18.525
5234691.05973,2.57099,18.528
5234745.94937,2.56987,18.530
5234810.82452,2.56878,18.522
5234843.26224,2.56769,18.520
5234896.85316,2.56660,18.533
5234961.08039,2.56551,18.541
5235030.56618,2.56442,18.547
5235065.30915,2.56333,18.560
5235120.11384,2.56221,18.574
5235184.88689,2.56112,18.579
5235217.27348,2.56003,18.574
5235270.89853,2.55894,18.584
5235297.71111,2.55785,18.579
5235311.11742,2.55676,18.582
5235355.25377,2.55564,18.576
5235414.69263,2.55455,18.574
5235444.41213,2.55346,18.574
5235496.70362,2.55237,18.563
5235572.79811,2.55128,18.560
5235610.84544,2.55019,18.560
5235692.15599,2.54910,18.552
5235745.32979,2.54799,18.555
5235796.77041,2.54689,18.544
5235835.06735,2.54580,18.544
5235891.58797,2.54471,18.536
5235919.84835,2.54362,18.533
5235975.58260,2.54253,18.536
5235999.27745,2.54144,18.549
5236052.67082,2.54033,18.555
5236112.62547,2.53924,18.552
5236142.60285,2.53814,18.563
5236199.13601,2.53705,18.555
5236264.83437,2.53596,18.552
5236297.68362,2.53487,18.565
5236351.54146,2.53376,18.568
5236378.46896,2.53267,18.560
5236429.30485,2.53158,18.555
5236492.15456,2.53048,18.549
5236560.95153,2.52940,18.552
5236632.78186,2.52830,18.538
5236706.12882,2.52721,18.536
5236742.80386,2.52610,18.536
5236798.57164,2.52501,18.538
5236863.82770,2.52392,18.528
5236933.88751,2.52283,18.517
5236968.91748,2.52174,18.511
5236986.43251,2.52064,18.501
5237070.05497,2.51953,18.509
5237074.43306,2.51844,18.503
5237114.05383,2.51735,18.506
5237171.23637,2.51626,18.511
5237199.82769,2.51517,18.503
5237251.55510,2.51408,18.511
5237277.41886,2.51299,18.514
5237327.78398,2.51187,18.509
5237402.73497,2.51078,18.520
5237440.21054,2.50969,18.528
5237533.75219,2.50860,18.520
5237580.52311,2.50751,18.511
5237641.34033,2.50642,18.514
5237671.74900,2.50533,18.528
5237724.38659,2.50421,18.533
5237788.07604,2.50312,18.533
5237819.92083,2.50203,18.533
5237873.27498,2.50094,18.536
5237899.95210,2.49985,18.533
5237917.40340,2.49876,18.533
5237963.56231,2.49764,18.544
5238024.01240,2.49655,18.536
5238054.23751,2.49546,18.533
5238144.21353,2.49437,18.538
5238189.20164,2.49328,18.538
5238249.12745,2.49219,18.533
5238316.52213,2.49110,18.541
5238387.59317,2.48999,18.557
5238423.12724,2.48889,18.549
5238478.32602,2.48780,18.538
5238543.35719,2.48671,18.541
5238613.30455,2.48562,18.544
5238685.71002,2.48453,18.555
5238721.91283,2.48344,18.547
5238777.44752,2.48233,18.544
5238805.21339,2.48124,18.538
5238856.52806,2.48014,18.552
5238919.61718,2.47905,18.552
5238951.16179,2.47796,18.552
5238966.93412,2.47687,18.563
5239012.25356,2.47576,18.557
5239034.91179,2.47467,18.560
5239095.77238,2.47358,18.552
5239163.63446,2.47248,18.549
5239234.99728,2.47139,18.549
5239270.67876,2.47030,18.547
5239313.85151,2.46921,18.538
5239372.87119,2.46810,18.530
5239451.91110,2.46701,18.520
5239491.43104,2.46592,18.533
5239548.62277,2.46482,18.536
5239614.65040,2.46373,18.533
5239647.66430,2.46264,18.522
5239701.60298,2.46155,18.525
5239769.99916,2.46044,18.520
5239804.19577,2.45935,18.514
5239817.30059,2.45826,18.509
5239865.27824,2.45717,18.506
5239926.69883,2.45607,18.517
5239957.40919,2.45498,18.509
5240010.19768,2.45387,18.517
5240036.59042,2.45278,18.530
5240087.21853,2.45169,18.533
5240149.96435,2.45060,18.538
5240181.33733,2.44951,18.525
5240234.45556,2.44841,18.528
5240298.50605,2.44732,18.525
5240405.39635,2.44621,18.530
5240458.84005,2.44512,18.538
5240522.99367,2.44403,18.544
5240592.50225,2.44294,18.544
5240627.25662,2.44185,18.544
5240644.63384,2.44076,18.549
5240690.75418,2.43966,18.547
5240751.30729,2.43855,18.538
5240781.58234,2.43746,18.536
5240834.15160,2.43637,18.520
5240860.43629,2.43528,18.503
5240911.01038,2.43419,18.503
5240973.72919,2.43310,18.509
5241042.58155,2.43198,18.511
5241077.00622,2.43089,18.501
5241143.51164,2.42980,18.498
5241214.19613,2.42871,18.506
5241249.53844,2.42762,18.495
5241304.64135,2.42653,18.495
5241332.19286,2.42544,18.501
5241383.40194,2.42432,18.498
5241483.92799,2.42323,18.492
5241538.12502,2.42214,18.498
5241602.65531,2.42105,18.509
5241630.98661,2.41996,18.511
5241649.08620,2.41887,18.528
5241695.56772,2.41778,18.538
5241756.24184,2.41666,18.538
5241824.06868,2.41557,18.538
5241857.98218,2.41448,18.555
5241912.37068,2.41339,18.576
5241976.99670,2.41230,18.579
5242046.80109,2.41121,18.574
5242119.13667,2.41010,18.576
5242155.30294,2.40901,18.574
5242248.30915,2.40791,18.565
5242294.81234,2.40682,18.568
5242355.49570,2.40573,18.576
5242423.26916,2.40464,18.584
5242494.64728,2.40355,18.574
5242567.76973,2.40244,18.579
5242566.89770,2.40135,18.574
5242603.89341,2.40026,18.582
5242659.88262,2.39916,18.571
5242687.87728,2.39807,18.568
5242739.30635,2.39698,18.557
5242776.64546,2.39587,18.547
5242821.18186,2.39478,18.552
5242855.07301,2.39369,18.549
5242946.88205,2.39260,18.541
5242981.22336,2.39151,18.544
5243047.44867,2.39041,18.552
5243117.99310,2.38932,18.547
5243153.26702,2.38821,18.538
5243208.39371,2.38712,18.533
5243273.38883,2.38603,18.538
5243343.37777,2.38494,18.522
5243382.18701,2.38385,18.530
5243435.20869,2.38276,18.503
5243461.71958,2.38166,18.509
5243516.28270,2.38055,18.514
5243577.17971,2.37946,18.528
5243611.50257,2.37837,18.517
5243666.09575,2.37728,18.506
5243693.39240,2.37619,18.509
5243707.04075,2.37510,18.511
5243751.29829,2.37398,18.509
5243810.91679,2.37289,18.503
5243878.21743,2.37180,18.506
5243949.29952,2.37071,18.528
5244022.33196,2.36962,18.522
5244096.27997,2.36853,18.528
5244170.74537,2.36744,18.522
5244207.97989,2.36632,18.522
5244264.02715,2.36523,18.536
5244367.03350,2.36414,18.552
5244418.53676,2.36305,18.549
5244444.28845,2.36196,18.541
5244494.59604,2.36087,18.541
5244519.74988,2.35978,18.547
5244569.81979,2.35866,18.536
5244594.85315,2.35757,18.533
5244682.35250,2.35648,18.533
5244699.99543,2.35539,18.525
5244746.30823,2.35430,18.522
5244769.46468,2.35321,18.514
5244818.47464,2.35212,18.522
5244880.47265,2.35100,18.517
5244900.08557,2.34991,18.525
5244958.70826,2.34882,18.514
5245025.51098,2.34773,18.509
5245096.40373,2.34664,18.506
5245169.28189,2.34555,18.498
5245246.96912,2.34444,18.495
5245285.81115,2.34334,18.495
5245342.72352,2.34225,18.490
5245371.17977,2.34116,18.509
5245385.40792,2.34007,18.517
5245430.01333,2.33898,18.514
5245489.74779,2.33789,18.530
5245557.10808,2.33678,18.528
5245628.27794,2.33568,18.528
5245663.86294,2.33459,18.522
5245719.14680,2.33350,18.514
5245784.22050,2.33241,18.522
5245854.24873,2.33132,18.522
5245889.26460,2.33021,18.538
5245944.26221,2.32912,18.536
5246009.25239,2.32803,18.544
5246079.23888,2.32693,18.555
5246151.66390,2.32584,18.552
5246225.36781,2.32475,18.568
5246262.21983,2.32366,18.555
5246318.13889,2.32255,18.549
5246346.09679,2.32146,18.544
5246360.07576,2.32037,18.536
5246442.04791,2.31928,18.533
5246483.03406,2.31818,18.530
5246541.01850,2.31709,18.541
5246543.66552,2.31600,18.552
5246571.33598,2.31489,18.544
5246633.80694,2.31380,18.533
5246702.53380,2.31271,18.520
5246736.89730,2.31162,18.522
5246791.57041,2.31053,18.517
5246856.33873,2.30943,18.514
5246926.21598,2.30832,18.522
5247002.33978,2.30723,18.501
5247036.70627,2.30614,18.495
5247095.07636,2.30505,18.498
5247161.75278,2.30396,18.509
5247228.88689,2.30287,18.520
5247266.14950,2.30178,18.533
5247281.08707,2.30066,18.538
5247329.74096,2.29957,18.530
5247391.55928,2.29848,18.538
5247422.46850,2.29739,18.549
5247475.41447,2.29630,18.568
5247539.37882,2.29521,18.582
5247571.36106,2.29412,18.571
5247624.84525,2.29300,18.571
5247651.58568,2.29191,18.565
5247739.93857,2.29082,18.557
5247821.60642,2.28973,18.571
5247862.44043,2.28864,18.579
5247920.34881,2.28755,18.579
5247986.79608,2.28643,18.579
5248057.50940,2.28534,18.568
5248130.35744,2.28425,18.565
5248177.74878,2.28316,18.563
5248227.96857,2.28207,18.574
5248290.56984,2.28098,18.560
5248321.87053,2.27989,18.557
5248337.52264,2.27877,18.557
5248393.80555,2.27768,18.549
5248421.94707,2.27659,18.555
5248462.60153,2.27550,18.555
5248531.32777,2.27441,18.568
5248565.69096,2.27332,18.574
5248609.45626,2.27223,18.568
5248642.24834,2.27112,18.582
5248696.13399,2.27002,18.590
5248801.69540,2.26893,18.587
5248850.84033,2.26784,18.590
5248916.54005,2.26675,18.587
5248986.88139,2.26566,18.574
5249018.41615,2.26457,18.555
5249075.31251,2.26346,18.552
5249141.25033,2.26236,18.541
5249174.21930,2.26127,18.541
5249228.19513,2.26018,18.538
5249292.67443,2.25909,18.544
5249362.46507,2.25800,18.547
5249397.36221,2.25689,18.530
5249414.80906,2.25580,18.525
5249498.51515,2.25471,18.520
5249540.36828,2.25361,18.509
5249598.78621,2.25252,18.495
5249665.54616,2.25143,18.503
5249736.41752,2.25034,18.495
5249809.34635,2.24923,18.487
5249883.30040,2.24814,18.495
5249957.82842,2.24705,18.501
5249995.09251,2.24595,18.503
5250051.21591,2.24486,18.517
5250116.76899,2.24377,18.506
5250187.09829,2.24266,18.506
5250232.93047,2.24157,18.506
5250282.66870,2.24048,18.501
5250307.53786,2.23939,18.495
5250368.19263,2.23830,18.503
5250387.85083,2.23720,18.503
5250445.84052,2.23611,18.498
5250501.71888,2.23500,18.503
5250540.26597,2.23391,18.490
5250559.53956,2.23282,18.506
5250610.24397,2.23173,18.522
5250707.06219,2.23064,18.528
5250755.47140,2.22955,18.533
5250820.74365,2.22845,18.541
5250890.87295,2.22734,18.544
5250963.42720,2.22625,18.552
5251037.25533,2.22516,18.552
5251111.66078,2.22407,18.547
5251148.86359,2.22298,18.538
5251205.01595,2.22189,18.536
5251233.09399,2.22077,18.536
5251284.62256,2.21968,18.536
5251347.87822,2.21859,18.530
5251379.50611,2.21750,18.530
5251432.87102,2.21641,18.536
5251459.55353,2.21532,18.536
5251510.38613,2.21423,18.517
5251535.80427,2.21311,18.506
5251623.55382,2.21202,18.503
5251704.97960,2.21093,18.506
5251745.69259,2.20984,18.501
5251841.09136,2.20875,18.506
5251899.28126,2.20766,18.514
5251955.43678,2.20657,18.511
5252021.00771,2.20545,18.533
5252091.34237,2.20436,18.538
5252136.94059,2.20327,18.533
5252186.80025,2.20218,18.547
5252259.71186,2.20109,18.555
5252333.65906,2.20000,18.565
5252370.63455,2.19889,18.560
5252389.12052,2.19779,18.555
5252435.91445,2.19670,18.555
5252459.31147,2.19561,18.557
5252512.01799,2.19452,18.563
5252572.40555,2.19343,18.557
5252606.05647,2.19234,18.557
5252660.43469,2.19123,18.552
5252725.11337,2.19014,18.557
5252795.00370,2.18904,18.555
5252867.44025,2.18795,18.538
5252941.20953,2.18686,18.549
5252978.09424,2.18577,18.541
5253034.08757,2.18468,18.536
5253099.57743,2.18357,18.538
5253169.87152,2.18248,18.528
5253205.01864,2.18139,18.528
5253260.14316,2.18029,18.525
5253287.70547,2.17920,18.536
5253376.52891,2.17811,18.530
5253420.94254,2.17700,18.530
5253443.14757,2.17591,18.525
5253491.80104,2.17482,18.528
5253553.61914,2.17373,18.517
5253622.07918,2.17263,18.501
5253693.86019,2.17154,18.506
5253767.30170,2.17045,18.506
5253851.76768,2.16934,18.487
5253921.35745,2.16825,18.501
5253966.34480,2.16716,18.495
5254026.32983,2.16607,18.479
5254093.87345,2.16497,18.482
5254127.64522,2.16388,18.490
5254182.08206,2.16279,18.501
5254246.85331,2.16168,18.492
5254320.12593,2.16059,18.495
5254353.36486,2.15950,18.484
5254373.38182,2.15841,18.487
5254420.94124,2.15732,18.484
5254478.87446,2.15622,18.484
5254548.73177,2.15511,18.487
5254583.65864,2.15402,18.487
5254638.67304,2.15293,18.495
5254703.73121,2.15184,18.509
5254773.81129,2.15075,18.511
5254846.40234,2.14966,18.520
5254920.18925,2.14856,18.533
5254994.63556,2.14745,18.520
5255069.40786,2.14636,18.514
5255106.79408,2.14527,18.509
5255163.03816,2.14418,18.525
5255228.71118,2.14309,18.533
5255299.09868,2.14200,18.541
5255334.29250,2.14091,18.541
5255351.89132,2.13979,18.547
5255398.23980,2.13870,18.557
5255458.96501,2.13761,18.563
5255526.87860,2.13652,18.563
5255598.38639,2.13543,18.563
5255634.14036,2.13434,18.563
5255689.57018,2.13322,18.563
5255754.83418,2.13213,18.557
5255834.97116,2.13104,18.560
5255912.59065,2.12995,18.565
5255988.95140,2.12886,18.557
5256064.68278,2.12777,18.557
5256140.09948,2.12668,18.557
5256181.14765,2.12556,18.563
5256235.88295,2.12447,18.563
5256304.13944,2.12338,18.557
5256375.81869,2.12229,18.552
5256411.65838,2.12120,18.555
5256467.12918,2.12011,18.552
5256532.41557,2.11902,18.549
5256565.06072,2.11791,18.552
5256618.93236,2.11681,18.555
5256645.86824,2.11572,18.552
5256659.33620,2.11463,18.557
5256703.62112,2.11354,18.557
5256763.31455,2.11245,18.557
5256830.71416,2.11134,18.568
5256939.51397,2.11025,18.557
5256993.91399,2.10915,18.557
5257058.66498,2.10806,18.549
5257128.59147,2.10697,18.547
5257201.16531,2.10588,18.547
5257275.00323,2.10479,18.536
5257311.92417,2.10368,18.520
5257367.93370,2.10259,18.522
5257433.48944,2.10150,18.525
5257466.26737,2.10040,18.514
5257529.98246,2.09931,18.517
5257599.39099,2.09822,18.517
5257624.37977,2.09713,18.506
5257684.14259,2.09602,18.503
5257751.57307,2.09493,18.514
5257826.11756,2.09384,18.514
5257900.94080,2.09275,18.528
5257938.35249,2.09165,18.522
5257991.39066,2.09056,18.522
5258058.68129,2.08945,18.522
5258167.48621,2.08836,18.530
5258221.88877,2.08727,18.541
5258324.19197,2.08618,18.560
5258375.34366,2.08509,18.557
5258476.08101,2.08399,18.555
5258526.44980,2.08290,18.555
5258551.63617,2.08179,18.552
5258601.77838,2.08070,18.555
5258664.40045,2.07961,18.563
5258695.71155,2.07852,18.563
5258748.97766,2.07743,18.557
5258775.61077,2.07634,18.552
5258788.92735,2.07524,18.547
5258833.13853,2.07413,18.544
5258892.79314,2.07304,18.544
5258960.23104,2.07195,18.549
5259031.50098,2.07086,18.549
5259104.74655,2.06977,18.549
5259178.92034,2.06868,18.547
5259253.56018,2.06756,18.547
5259290.87823,2.06647,18.544
5259356.62495,2.06538,18.552
5259464.65995,2.06429,18.549
5259509.20031,2.06320,18.541
5259578.55820,2.06211,18.536
5259641.31100,2.06102,18.538
5259682.16656,2.05990,18.538
5259702.59242,2.05881,18.547
5259750.35630,2.05772,18.552
5259811.84882,2.05663,18.549
5259883.30512,2.05554,18.544
5259953.48482,2.05445,18.533
5259991.67418,2.05336,18.530
5260045.22235,2.05224,18.538
5260112.70450,2.05115,18.541
5260184.05616,2.05006,18.538
5260257.28299,2.04897,18.552
5260293.89649,2.04788,18.552
5260349.81380,2.04679,18.552
5260452.93396,2.04570,18.557
5260542.04705,2.04458,18.568
5260586.60171,2.04349,18.560
5260646.48961,2.04240,18.557
5260713.98455,2.04131,18.557
5260747.73208,2.04022,18.549
5260764.60588,2.03913,18.565
5260848.26585,2.03802,18.568
5260890.09392,2.03692,18.576
5260948.55893,2.03583,18.584
5260977.79150,2.03474,18.571
5261030.01834,2.03365,18.557
5261102.98106,2.03256,18.557
5261139.46250,2.03147,18.557
5261195.31577,2.03036,18.555
5261260.79140,2.02927,18.557
5261321.90109,2.02817,18.552
5261399.30524,2.02708,18.547
5261475.55832,2.02599,18.557
5261551.29547,2.02490,18.557
5261626.77665,2.02379,18.544
5261705.16569,2.02270,18.555
5261741.26084,2.02161,18.538
5261799.95882,2.02052,18.544
5261829.30786,2.01942,18.538
5261881.59296,2.01833,18.538
5261945.34608,2.01724,18.552
5261977.22471,2.01613,18.563
